,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
295,773,0,1,25,2,135903.33,1,1,0,73656.38
11471,578,2,0,38,4,113150.44,2,1,0,176712.59
10184,590,1,1,29,10,0.0,1,1,1,51907.72
6377,692,0,1,33,9,0.0,1,1,0,113505.93
1785,713,2,1,40,3,114446.84,2,1,1,87308.18
4382,622,0,0,39,9,83456.79,2,0,0,38882.34
7348,448,1,1,25,2,0.0,2,0,0,95215.73
11631,602,2,0,53,5,98268.84,1,0,1,45038.29
1284,583,0,1,59,7,127450.14,1,0,1,67552.71
7988,516,0,1,51,8,120124.35,2,0,1,168773.54
1362,555,2,1,41,10,113270.2,2,1,1,185387.14
8600,710,0,1,43,9,128284.45,1,1,0,32996.89
13483,546,0,0,47,8,0.0,1,1,1,66408.01
4454,615,0,1,36,6,0.0,1,1,1,27011.8
15424,577,2,0,44,1,152086.15,1,0,1,44719.5
15714,490,0,1,39,1,0.0,3,1,0,171060.01
8360,686,2,1,33,9,141918.09,2,0,1,184036.47
549,749,0,1,24,1,0.0,3,1,1,47911.03
6173,769,0,0,73,1,0.0,1,1,1,29792.11
11566,665,2,0,51,9,110610.41,2,0,1,1112.76
13537,649,1,1,32,1,0.0,1,0,1,91167.19
3574,541,0,0,32,4,0.0,1,1,1,114951.42
14819,519,1,0,47,6,157296.02,2,0,0,147278.43
4352,564,0,1,26,7,84006.88,2,0,0,183490.99
7709,598,1,0,64,1,62979.93,1,1,1,152273.57
2648,745,0,1,21,4,137910.45,1,1,1,177235.23
2586,691,0,1,50,6,136953.47,1,1,1,2704.98
10360,634,2,0,59,3,95727.05,1,0,0,97939.4
4889,691,2,0,41,8,109153.96,3,1,1,148848.76
13925,461,0,1,51,9,119889.84,1,0,0,56767.67
3160,591,0,1,28,5,0.0,2,1,1,48606.92
11215,707,0,1,40,1,0.0,2,1,0,14090.4
3182,669,0,0,43,1,160474.59,1,1,1,95963.14
6930,751,0,1,30,3,165257.2,1,0,0,134822.05
3480,588,2,0,30,0,110148.49,1,1,0,5790.9
2377,549,0,1,50,9,94748.76,2,0,1,13608.18
6517,628,2,0,51,9,155903.82,2,1,1,71159.84
9618,581,0,0,24,3,95508.2,1,1,1,45755.0
14808,592,0,1,60,9,0.0,4,1,1,13614.01
14994,625,0,1,43,8,201696.07,1,1,0,133020.9
8735,728,0,1,30,10,114835.43,1,0,1,37662.49
15122,596,0,1,33,8,0.0,1,1,0,121189.3
10638,768,1,0,42,3,0.0,1,0,0,161242.99
11966,516,1,1,50,5,0.0,1,0,1,146145.93
9125,749,1,1,34,2,0.0,1,0,0,174189.04
12885,653,0,1,46,0,119556.1,1,1,0,78250.13
14460,614,2,0,39,8,125997.22,1,1,1,128049.34
11822,544,2,1,44,2,108895.93,1,0,0,69228.2
9025,577,1,1,29,2,0.0,1,1,1,168924.41
8366,637,0,1,41,2,0.0,2,0,1,102515.42
8704,784,1,0,42,2,109052.04,2,1,0,6409.55
7864,588,1,1,33,2,0.0,2,1,1,12483.56
8231,787,2,1,43,0,132217.45,1,1,0,20955.03
10869,727,2,1,45,6,114422.85,2,1,1,104678.78
10417,614,2,0,37,6,96340.81,2,1,1,139377.24
10333,591,2,0,51,8,132508.3,1,1,1,161304.68
4955,775,2,1,33,3,83501.66,2,1,0,128841.31
1613,739,2,1,29,3,59385.98,2,1,1,105533.96
9926,803,0,1,36,1,0.0,2,1,1,149370.93
8700,709,2,1,23,8,73314.04,2,1,0,63446.47
13660,583,0,1,48,3,91246.53,1,1,0,60017.46
6345,754,0,0,35,4,0.0,2,1,0,44830.71
2015,779,2,0,40,2,75470.23,1,1,1,52894.01
7558,622,1,0,36,0,108960.0,2,1,0,111180.3
12458,654,1,0,32,2,0.0,1,1,1,51972.92
7159,525,0,0,59,6,55328.4,1,1,0,83342.73
6698,725,0,0,31,6,0.0,1,0,0,61326.43
13906,529,1,1,38,7,99842.5,2,1,0,90256.06
2981,616,2,1,39,2,121704.32,2,1,0,55556.3
11385,619,0,0,42,2,0.0,1,1,1,101348.88
9659,821,2,1,42,3,87807.29,2,1,1,64613.81
13936,727,2,1,46,3,115248.11,4,1,0,130752.01
243,659,2,1,67,6,117411.6,1,1,1,45071.09
4878,793,1,1,29,8,96674.55,2,0,0,192120.66
5701,625,2,0,49,4,128504.76,1,1,0,126812.63
106,582,2,1,32,1,88938.62,1,1,1,10054.53
10141,597,1,0,30,2,119370.11,1,1,1,182726.22
5923,751,0,0,48,9,0.0,1,1,0,137508.42
14107,651,1,0,46,4,89743.05,1,1,0,156425.57
14635,555,2,1,42,6,107104.5,1,1,1,41304.44
14448,728,0,0,59,4,0.0,1,1,1,163365.85
4830,660,1,1,30,4,0.0,2,1,0,129149.06
7752,490,1,0,38,3,97266.1,1,1,1,92797.23
5344,787,0,1,25,5,0.0,2,1,0,47307.9
5202,597,2,0,22,6,101528.61,1,1,0,70529.0
13499,658,0,0,35,5,126397.66,1,0,0,156361.58
10505,750,1,1,22,3,121681.82,1,1,0,128643.35
4605,530,0,0,34,8,0.0,2,0,1,141872.52
8583,591,0,0,38,2,142289.28,1,0,1,119638.85
10381,753,2,0,46,3,111512.75,3,1,0,159576.75
13994,560,0,1,49,4,0.0,1,1,1,100075.1
3960,535,0,1,47,0,160729.1,1,0,1,145986.35
3873,530,1,1,37,4,0.0,2,1,1,164844.37
179,754,2,0,55,3,161608.81,1,1,0,8080.85
7195,675,0,0,33,6,0.0,2,1,0,34045.61
6486,710,0,1,40,5,0.0,2,0,0,162878.96
6695,646,0,0,33,2,0.0,2,0,0,198208.0
11236,477,0,1,47,9,144900.58,1,1,0,61315.37
4793,788,0,0,41,6,0.0,1,1,1,25571.37
6847,656,0,1,30,3,0.0,2,0,1,17104.0
12004,687,0,0,44,9,0.0,2,0,0,103042.2
9743,752,2,1,32,9,115587.49,2,0,1,101677.46
10384,465,0,0,51,8,122522.32,1,0,0,181297.65
29,411,0,1,29,0,59697.17,2,1,1,53483.21
2801,498,1,1,29,8,127864.26,1,1,1,46677.9
9609,741,0,0,35,1,0.0,2,1,0,36557.55
6176,608,2,0,38,8,103653.51,2,1,1,137079.86
2922,685,1,1,34,6,83264.28,1,0,0,9663.28
15450,621,2,1,51,4,109978.83,1,0,0,177740.58
4664,697,0,0,23,10,0.0,2,1,1,79734.23
13674,504,0,0,49,7,0.0,3,0,1,87822.14
13286,674,2,1,47,6,106901.94,1,1,1,2079.2
11618,684,0,1,60,2,116563.58,1,1,0,120257.7
1245,626,0,0,44,10,81553.93,1,1,0,20063.63
10987,678,2,1,32,4,139626.01,1,1,1,118235.52
4053,550,1,1,51,5,0.0,2,1,0,153917.41
13814,550,0,0,40,8,150490.32,1,0,0,166468.21
4412,666,0,0,40,2,0.0,2,0,0,36371.27
108,605,1,1,33,5,150092.8,1,0,0,71862.79
7877,494,1,0,41,2,69974.66,2,1,0,188426.13
8040,624,1,0,36,10,0.0,2,0,1,186180.42
14118,564,0,0,53,2,45472.28,1,1,1,41055.71
13435,529,0,1,67,8,103101.56,2,1,1,154002.02
11953,586,0,0,43,8,132558.26,1,1,0,67046.83
8093,584,0,1,47,5,0.0,2,1,0,89286.29
13030,741,0,1,42,6,106036.52,1,1,0,194686.78
9219,499,0,1,31,4,0.0,1,1,0,25950.49
4394,479,2,1,24,6,107637.97,2,0,1,169505.83
9334,641,1,1,25,10,0.0,2,1,1,180808.39
13509,727,1,1,71,8,0.0,1,1,1,198446.91
13840,620,2,1,39,9,159492.79,1,1,0,80582.34
11263,779,2,0,37,2,128389.63,1,1,1,6589.16
4348,635,2,0,44,2,79064.85,2,0,1,113291.75
15042,516,0,0,46,1,104947.72,1,1,0,115789.25
5942,517,2,1,53,0,109172.88,1,1,0,54676.1
9572,644,1,1,18,7,0.0,1,0,1,59645.24
8188,506,2,0,59,3,190353.08,1,1,0,78365.75
13797,516,0,1,27,9,0.0,1,1,0,142680.64
10399,647,0,1,41,4,138937.35,1,1,1,101617.64
5665,559,0,1,33,9,111060.05,2,1,0,110371.84
11812,529,0,0,38,2,0.0,1,1,0,146388.85
11587,613,2,1,40,1,147856.82,3,0,0,107961.11
973,750,1,0,38,7,97257.41,2,0,1,179883.04
9430,753,0,1,33,5,122568.05,2,1,1,82820.85
4299,615,0,1,30,8,0.0,2,0,0,3183.15
11603,547,2,0,39,6,74596.15,3,1,1,85746.52
3653,688,2,0,46,0,74458.25,1,0,1,6866.31
6632,694,1,1,31,5,0.0,1,1,0,35593.18
15426,644,0,1,37,6,117271.8,2,1,0,104217.96
8215,687,0,0,61,7,80538.56,1,1,0,131305.37
3088,538,2,1,25,5,62482.95,1,1,1,102758.43
6177,731,2,1,37,3,116880.53,1,0,0,172718.35
13899,739,2,1,32,3,102128.27,1,1,0,63981.37
5996,638,2,1,62,4,108716.59,2,1,1,74241.09
6560,577,0,0,32,1,0.0,2,1,0,9902.39
6832,594,2,0,21,2,87096.82,2,1,0,168186.11
10,528,0,1,31,6,102016.72,2,0,0,80181.12
2647,461,0,1,51,9,119889.84,1,0,0,56767.67
12534,724,0,1,31,5,0.0,1,1,0,134889.95
1426,591,0,0,39,4,150500.64,1,1,0,14928.8
12872,566,0,0,42,6,0.0,1,1,0,180702.12
3265,422,0,0,33,2,0.0,2,1,0,102655.31
12512,658,0,0,35,5,126397.66,1,0,0,156361.58
12702,686,0,1,41,5,128876.71,3,1,1,106939.34
4814,621,1,1,39,8,0.0,2,1,0,36122.96
12786,820,0,0,39,1,104614.29,1,1,0,61538.43
12063,698,2,0,64,1,169362.43,1,1,0,84760.32
1215,745,1,0,54,8,0.0,1,1,0,173912.29
12487,554,1,1,30,6,135370.12,1,1,1,179689.05
14774,739,2,1,58,1,110597.76,1,0,1,160122.66
7092,758,1,1,40,3,0.0,2,0,0,96097.65
15523,668,2,1,56,9,110993.79,1,1,0,134396.64
9800,762,1,0,35,3,119349.69,3,1,1,47114.18
7571,718,0,1,52,8,79475.3,3,1,1,32421.32
323,763,0,0,31,4,0.0,2,0,0,50404.72
1344,460,2,0,40,6,119507.58,2,1,0,91560.63
4457,713,2,1,47,1,95994.98,1,1,0,197529.23
372,611,2,1,31,0,107884.81,2,1,1,183487.98
909,806,1,1,25,7,0.0,2,1,0,18461.9
10779,691,0,0,60,6,101070.69,1,1,0,177355.8
13153,628,0,0,46,1,46870.43,4,1,0,31272.14
3399,628,0,0,31,6,175443.75,1,1,0,113167.17
496,622,0,0,32,6,169089.38,2,1,0,101057.95
9937,700,0,0,42,8,0.0,2,1,1,105305.72
8810,674,0,0,21,9,120150.39,2,1,1,33964.03
10936,405,0,1,39,10,0.0,1,1,0,160810.85
6013,548,1,1,37,4,0.0,1,1,0,121763.68
14732,667,1,1,71,4,137260.78,1,0,1,94433.08
3470,649,0,0,36,2,0.0,2,0,1,75035.48
5302,701,0,1,39,9,140236.98,1,0,1,146651.99
14009,645,0,0,68,9,0.0,4,1,1,176353.87
7729,850,0,0,35,2,128548.49,4,1,0,75478.95
4365,501,0,0,40,2,0.0,2,0,0,141946.92
11013,604,0,0,47,8,62094.71,3,0,0,9308.1
1195,676,0,0,43,2,0.0,1,1,1,55119.53
6939,570,0,0,43,9,0.0,2,0,1,11417.26
4953,629,1,1,34,1,121151.05,1,0,0,119357.93
10054,575,2,1,47,9,107915.94,2,1,1,63452.18
1423,657,2,1,30,1,139762.13,2,1,1,23317.88
11417,708,0,0,51,8,70754.18,1,1,1,92920.04
256,727,0,1,34,10,0.0,2,1,1,198637.34
15788,763,2,0,32,1,108465.65,2,1,0,60552.44
9643,521,0,0,41,2,0.0,2,1,1,113089.43
288,744,1,0,26,5,166297.89,1,1,1,181694.44
10581,749,1,1,42,9,222267.63,1,0,0,101108.85
6536,625,0,0,37,7,115895.42,1,1,0,48486.25
9118,710,1,1,23,6,0.0,2,1,1,134188.11
10722,688,1,0,33,2,0.0,1,0,0,27557.18
13402,632,2,1,41,3,126550.7,1,0,0,177644.52
4484,645,0,0,37,1,0.0,2,1,1,68987.55
15047,766,2,1,47,9,129289.98,1,1,0,169935.46
15012,611,0,0,53,7,0.0,2,0,1,156495.39
10709,763,2,0,32,1,108465.65,2,1,0,60552.44
12737,350,2,1,39,0,109733.2,2,0,0,123602.11
1232,587,2,1,46,9,107850.82,1,1,0,139431.0
11545,636,1,1,60,7,124447.73,1,1,1,141364.62
10443,681,2,1,42,3,118199.97,2,1,0,9452.88
8747,579,0,0,29,10,73194.52,2,1,1,129209.09
2675,745,2,1,38,5,65095.41,2,1,1,140197.42
1112,690,0,0,42,3,92578.14,2,0,0,70810.6
7223,799,2,1,31,9,154586.92,1,0,1,88604.89
7861,607,1,1,28,1,135936.1,2,1,1,110560.14
12735,453,2,0,40,1,111524.49,1,1,1,120373.84
12478,481,0,1,44,9,175303.06,1,1,0,65500.53
267,651,0,1,36,7,0.0,2,1,0,13898.31
11433,484,2,0,55,8,149349.58,3,0,0,137519.92
7335,651,0,0,41,4,38617.2,1,1,1,104876.8
14130,611,0,1,35,10,0.0,1,1,1,23598.23
11180,584,2,0,54,1,77354.37,1,0,0,138192.98
9459,650,0,0,47,9,0.0,1,1,0,187943.6
3048,783,1,0,37,1,136689.66,1,1,0,197890.65
6967,466,0,1,26,9,105522.06,1,1,0,10842.46
8678,518,0,0,28,9,85146.36,1,0,0,2803.89
1379,668,2,0,32,10,92041.87,1,1,1,43595.9
5880,537,0,1,28,0,88963.31,2,1,1,189839.93
15514,537,0,0,38,10,0.0,1,0,0,52337.97
7017,646,1,1,25,5,182876.88,2,1,1,42537.59
4759,557,1,1,34,3,0.0,1,0,1,123427.98
12334,584,2,0,54,1,77354.37,1,0,0,138192.98
10122,698,0,0,51,6,144237.91,4,1,0,157143.61
9846,546,1,1,25,7,127728.24,2,1,1,105279.74
3790,596,1,0,54,0,78126.28,1,1,1,153482.91
620,593,0,1,35,9,114193.24,1,1,0,71154.1
652,668,0,1,42,3,150461.07,1,1,0,108139.23
14278,610,2,1,50,1,113957.01,2,1,0,196526.55
8631,632,2,1,30,2,72549.0,2,0,1,182728.8
15023,704,2,1,27,5,147004.34,1,1,0,64381.33
3473,682,0,0,42,0,0.0,1,0,1,91981.85
13132,825,2,0,35,6,118336.95,1,1,0,26342.33
5697,567,0,1,39,5,0.0,2,0,0,168521.72
6264,690,2,1,44,9,100368.63,2,0,0,35342.33
8257,571,0,1,40,5,0.0,2,0,0,72849.29
5019,823,2,0,53,4,124954.94,1,0,1,131259.6
7089,635,1,0,48,2,0.0,2,1,1,136551.25
12498,696,0,1,42,4,0.0,1,0,0,126353.13
2516,814,0,0,36,6,0.0,2,1,1,98657.01
8260,640,2,0,30,5,32197.64,1,0,1,141446.01
13278,661,2,0,47,0,109493.62,1,0,0,188324.01
14165,538,0,0,38,8,88758.95,2,0,0,28226.15
14154,478,1,1,48,0,83287.05,2,0,1,44147.95
5286,684,1,0,41,1,134177.06,1,0,0,177506.66
8753,795,0,1,32,2,117265.21,1,1,1,198317.23
11487,516,2,0,47,9,128298.74,1,0,0,149614.17
6332,619,0,0,35,4,90413.12,1,1,1,20555.21
3603,750,0,0,47,7,121376.15,2,1,0,54473.6
14008,616,0,1,44,5,102016.38,1,0,1,178235.37
15146,545,2,1,53,5,114421.55,1,1,0,180598.28
6179,591,2,0,34,4,150635.3,1,1,1,72274.84
9535,850,1,1,41,8,132838.07,1,1,1,175347.28
1506,747,0,1,27,10,0.0,2,0,0,13007.89
11050,785,0,0,47,9,122031.55,1,1,1,33823.5
13828,542,0,1,38,8,65942.26,1,1,1,68093.23
11764,821,1,0,38,8,0.0,2,0,1,126241.4
11625,669,0,1,25,1,157848.53,1,0,0,37543.93
13172,537,2,0,47,6,103163.35,1,1,0,16259.64
7228,539,0,0,47,2,127286.04,2,1,1,166929.43
15536,611,0,0,53,7,0.0,2,0,1,156495.39
4890,552,1,0,34,4,0.0,2,1,0,140286.69
730,591,0,1,24,6,147360.0,1,1,1,25310.82
5440,690,2,1,43,2,166522.78,1,0,0,119644.59
6275,642,1,0,33,9,0.0,2,1,1,150475.14
13146,556,0,0,52,9,0.0,1,1,0,175149.2
6914,702,0,1,40,7,145536.9,1,0,1,135334.24
9079,516,1,0,27,1,0.0,1,0,1,112311.15
1745,529,0,1,30,2,116295.29,1,1,0,75285.47
15393,680,0,0,24,10,0.0,3,1,0,154971.63
3853,654,2,1,43,9,84673.17,2,0,1,82081.35
14470,850,0,0,40,9,99816.46,1,1,1,163989.66
5221,584,1,0,29,4,0.0,2,1,0,88866.92
15545,529,0,0,43,0,123815.86,1,1,1,78463.99
2709,592,0,1,37,4,212692.97,1,0,0,176395.02
10543,685,0,0,50,6,94238.75,2,1,1,50664.07
3388,599,2,1,25,7,108380.72,1,1,1,79005.95
8015,638,2,0,26,1,105249.76,2,1,1,23491.09
15013,599,2,1,61,1,124737.96,1,0,1,90389.61
10705,716,0,0,44,3,109528.28,1,1,0,27341.63
5862,682,0,1,40,4,0.0,2,1,1,140745.91
15576,661,0,1,47,5,0.0,1,0,1,107243.31
11034,603,2,1,44,6,108122.39,2,1,0,108488.33
3126,656,0,1,43,7,134919.85,1,1,0,194691.95
1156,615,0,1,49,3,0.0,2,1,1,49872.33
12888,770,0,0,68,2,183555.24,1,0,0,159557.28
32,553,2,1,41,9,110112.54,2,0,0,81898.81
11326,739,2,1,32,3,102128.27,1,1,0,63981.37
12371,771,0,0,57,4,0.0,1,0,0,85876.67
1336,618,1,1,38,5,126473.99,1,1,0,91972.49
14395,630,2,1,29,6,131354.39,1,0,1,9324.31
6062,718,1,1,32,8,0.0,2,1,1,41399.33
13663,536,1,1,53,2,143923.96,1,1,0,2019.78
13084,587,2,1,35,5,121863.61,1,1,1,23481.69
1610,588,0,0,24,0,0.0,2,1,1,140586.08
939,724,0,0,37,10,68598.56,1,1,0,157862.82
13104,747,1,1,41,9,0.0,1,1,0,32430.94
11667,705,1,0,47,3,63488.7,1,0,1,28640.92
4023,535,0,1,38,8,85982.07,1,1,0,9238.35
10903,697,0,0,42,1,0.0,1,1,0,1262.83
10490,643,0,0,45,4,45144.43,1,1,0,60917.24
11737,762,1,0,35,3,119349.69,3,1,1,47114.18
745,606,0,1,40,5,0.0,2,1,1,70899.27
4083,850,1,0,45,4,114347.85,2,1,1,109089.04
13670,747,2,1,37,9,135776.36,3,1,0,85470.45
7791,584,2,0,31,6,152622.34,1,1,0,99298.8
5582,534,0,1,38,3,0.0,1,0,0,143938.27
2877,657,1,1,67,5,119785.47,2,1,1,107534.32
15398,520,2,0,45,1,123086.39,1,1,1,41042.4
4701,652,0,1,27,10,107303.72,2,0,0,44435.76
1741,747,0,0,25,4,0.0,2,0,1,42039.67
9853,719,1,1,37,10,145382.61,1,1,0,80408.59
2651,850,2,1,40,4,166082.15,2,0,1,44406.17
14608,646,0,0,46,4,0.0,3,1,0,93251.42
5762,733,2,1,39,5,91538.51,1,1,1,93783.0
12881,850,0,1,63,8,169832.57,1,0,0,184107.26
3002,786,2,0,32,2,104336.43,2,0,0,59559.81
1821,630,1,1,35,1,0.0,2,0,0,186826.22
9253,644,1,1,49,10,0.0,2,1,1,145089.64
1330,640,1,0,46,8,0.0,2,1,0,89043.19
12969,631,2,1,48,1,106396.48,1,1,1,150661.42
957,771,1,0,67,8,0.0,2,1,1,51219.8
2110,722,2,0,48,10,138311.76,1,1,1,3472.63
6110,593,0,1,31,9,0.0,2,0,1,20492.16
12270,669,0,1,50,9,201009.64,1,1,0,158032.5
4691,622,1,1,37,4,0.0,2,1,0,4459.5
14052,587,0,1,40,2,0.0,4,0,1,106174.7
1660,655,0,0,37,7,111852.84,2,1,0,10511.13
14729,753,0,0,36,7,128518.98,1,1,1,44567.83
7779,757,0,1,46,0,0.0,2,1,0,37460.05
5786,588,0,1,40,5,0.0,2,0,0,100727.68
12610,766,2,0,62,7,142724.48,1,0,1,5893.23
14206,489,2,0,52,1,131441.51,1,1,0,37240.11
655,498,2,1,25,8,121702.73,1,1,1,132210.49
12814,794,0,0,62,9,123681.32,3,1,0,173586.63
11502,612,1,0,63,2,131629.17,2,1,0,122109.58
14870,707,1,0,35,3,56674.48,1,1,0,17987.4
10713,772,2,0,48,6,108736.52,1,1,0,184564.67
6248,590,0,1,47,3,0.0,2,1,0,171774.5
12494,513,0,1,44,1,63562.02,2,0,1,52629.73
2199,762,0,1,29,6,141389.06,1,1,0,54122.89
2960,778,2,0,29,7,123229.46,1,1,0,181221.09
4640,687,0,0,44,9,0.0,2,0,0,103042.2
7417,730,2,0,37,5,124053.03,1,1,0,118591.67
5487,763,0,1,35,9,0.0,1,1,1,31372.91
13874,504,0,0,49,7,0.0,3,0,1,87822.14
12156,497,2,1,41,5,80542.81,1,0,0,88729.22
6189,714,2,1,39,3,149887.49,2,1,0,63846.36
5790,486,1,1,27,7,0.0,2,1,0,28823.04
1405,359,0,0,44,6,128747.69,1,1,0,146955.71
9965,627,2,0,33,4,83199.05,1,0,0,159334.93
2625,567,2,1,29,5,129750.68,1,1,0,109257.59
14996,779,0,0,48,2,115290.27,1,0,0,98912.69
14841,532,2,1,52,3,110791.97,1,1,0,148704.77
12451,644,1,0,46,6,12459.19,1,0,0,156787.34
9859,678,2,1,55,4,129646.91,1,1,1,184125.1
3148,648,0,0,39,6,130694.89,2,1,1,153955.38
9514,845,0,0,28,9,0.0,2,1,1,56185.98
2873,667,2,0,36,1,114391.62,1,1,1,53412.54
3916,539,1,1,36,6,0.0,3,1,1,118959.64
12985,791,0,0,33,3,0.0,1,1,1,144413.92
6214,458,2,1,35,9,146780.52,2,1,1,3476.38
10604,606,0,1,36,1,155655.46,1,1,1,192387.51
10668,603,0,0,24,3,0.0,1,1,1,198826.03
76,664,0,1,55,8,0.0,2,1,1,139161.64
5195,850,1,1,38,2,94652.04,1,1,1,171960.76
12146,684,1,0,38,3,134168.5,3,1,0,3966.5
13857,710,0,1,54,6,171137.62,1,1,1,167023.95
14817,599,2,1,46,9,123444.72,1,1,1,31368.08
4947,753,0,0,62,6,0.0,2,1,1,136398.9
435,762,0,0,51,3,99286.98,1,0,1,85578.63
2260,576,0,1,55,9,0.0,2,1,1,94450.97
1775,549,0,0,38,8,107283.4,1,0,0,157442.75
9360,552,2,1,39,2,132906.88,1,0,1,149384.43
10254,665,2,0,45,5,155447.65,2,1,0,51871.95
93,769,0,1,29,8,0.0,2,1,1,172290.61
5729,488,0,1,43,10,112751.13,1,1,1,28332.0
10846,537,0,0,38,10,0.0,1,0,0,52337.97
4007,648,0,0,43,7,139972.18,1,1,0,143668.58
15756,581,2,0,26,3,105099.45,1,1,1,184520.0
7402,647,1,1,33,7,121260.19,2,1,0,77216.48
12948,705,2,0,56,2,143249.67,1,1,0,88428.41
4810,632,0,1,38,4,0.0,2,0,0,192505.62
3181,575,1,0,37,9,133292.45,1,1,0,111175.09
6572,588,0,0,21,8,0.0,2,1,1,110114.19
1076,702,1,1,39,8,0.0,2,1,0,99654.13
2338,537,0,1,37,3,0.0,2,1,1,20603.32
6554,520,0,1,31,4,93249.4,1,1,0,77335.75
15283,484,2,0,55,8,149349.58,3,0,0,137519.92
1885,563,1,1,32,6,0.0,2,1,1,19720.08
11693,738,2,0,40,6,114940.67,2,1,1,194895.57
10499,670,0,0,40,3,47364.45,1,1,1,148579.43
4323,616,1,0,43,3,120867.18,1,1,0,18761.92
5584,579,1,0,31,9,0.0,2,1,0,112395.98
4949,567,0,1,36,1,0.0,2,0,0,8555.73
12092,350,0,1,51,10,0.0,1,1,1,125823.79
10628,587,2,0,44,5,125584.17,2,1,1,41852.24
9322,767,0,0,35,9,0.0,2,1,0,39511.61
10609,682,0,1,41,6,0.0,2,0,1,134158.09
2759,709,0,1,37,7,0.0,1,1,0,159486.76
8589,691,0,0,34,7,0.0,2,0,1,161559.12
6077,660,2,0,37,2,133200.09,1,0,0,71433.88
4030,603,1,0,42,6,0.0,1,1,1,90437.87
3352,591,0,1,40,2,99886.42,2,1,1,88695.19
1437,670,0,0,31,9,0.0,1,0,1,76254.83
1233,667,2,0,39,4,83765.35,2,1,0,118358.54
8889,580,0,0,39,9,128362.59,1,1,0,86044.98
4281,554,1,0,41,4,112152.89,1,0,1,36242.19
15230,707,2,0,48,7,105086.74,1,1,1,180344.69
11997,637,2,1,40,9,154309.67,1,1,1,125334.16
3102,640,0,0,29,3,0.0,2,1,0,2743.69
2465,763,1,0,32,10,95153.77,1,0,1,81310.1
7487,651,0,0,56,4,0.0,1,0,0,84383.22
15862,498,0,1,46,1,91857.66,1,1,0,101954.78
5404,657,0,1,37,4,82500.28,1,1,1,115260.72
15137,636,2,1,49,6,113599.74,2,1,0,158887.09
449,778,1,0,47,6,127299.34,2,1,0,124694.99
5931,656,2,0,46,7,141535.52,1,1,0,50595.15
7476,759,0,1,44,2,111095.58,2,1,0,100137.7
3621,711,0,1,36,9,137688.71,1,1,1,46884.1
2317,630,0,0,36,2,110414.48,1,1,1,48984.95
13347,474,0,1,33,5,0.0,2,1,0,181945.52
2185,739,1,1,40,1,109681.61,1,1,1,193321.3
4477,679,2,1,52,9,135870.01,2,0,0,54038.62
1890,731,0,1,33,4,0.0,2,1,1,74945.11
1155,729,0,1,34,3,152303.8,1,1,0,12128.69
8950,461,0,0,35,5,0.0,1,1,1,54209.02
14074,692,0,0,36,4,0.0,1,1,0,185580.89
9635,547,0,0,49,2,0.0,1,0,0,65466.93
1728,758,1,0,40,5,93499.82,2,0,0,123218.81
5838,669,1,1,51,3,88827.53,1,0,0,85250.77
15391,586,0,1,58,7,151933.63,1,1,0,162960.05
2997,655,0,0,26,7,106198.5,1,0,1,32020.42
14367,665,2,0,51,9,110610.41,2,0,1,1112.76
5349,684,2,1,32,3,102630.13,2,1,1,127433.47
11960,628,2,1,38,10,113525.84,1,1,0,46044.48
12311,593,2,0,48,3,133903.12,2,1,1,85902.39
4392,787,0,1,51,0,58137.08,1,0,1,142538.31
13756,418,0,0,46,9,0.0,1,1,1,81014.5
2503,476,0,0,32,6,111871.93,1,0,0,112132.86
12929,695,1,1,56,1,0.0,3,1,0,187734.49
2463,629,0,1,32,2,0.0,2,0,1,77965.44
6463,749,0,1,30,1,0.0,2,0,1,126551.65
2846,544,2,1,39,4,142406.43,2,1,0,146637.45
14912,625,2,0,55,8,118772.71,4,0,0,135853.62
8324,654,0,1,55,3,87485.67,1,1,1,3299.01
1612,665,0,1,52,3,0.0,1,1,0,116137.01
6454,597,1,1,35,0,127510.99,1,1,1,155356.34
2191,525,1,0,47,6,118560.0,1,1,0,82522.61
1729,637,0,1,33,0,132255.99,2,0,1,74588.41
4824,727,0,1,35,5,136364.46,1,0,0,142754.71
10875,584,1,0,48,2,213146.2,1,1,0,75161.25
11884,689,1,1,38,5,75075.14,1,1,1,8651.92
11087,816,2,0,38,5,130878.75,3,1,0,71905.77
5657,496,0,1,30,0,90963.49,1,0,1,27802.0
9791,825,2,0,35,6,118336.95,1,1,0,26342.33
10235,617,2,0,51,10,167273.71,1,0,0,93439.75
10067,819,2,0,49,1,120656.86,4,0,0,166164.3
15589,672,0,0,45,9,0.0,1,1,1,92027.69
15850,712,1,1,52,9,0.0,1,1,1,117977.45
7639,541,0,1,46,6,0.0,2,1,1,83456.67
7068,699,2,0,54,3,111009.32,1,1,1,155905.79
4047,720,1,1,21,2,123200.78,1,1,1,180712.28
6225,598,2,1,32,9,123938.6,2,1,0,198894.42
8830,562,2,0,39,6,130565.02,1,1,0,9854.72
5298,695,0,1,36,6,114007.5,2,1,0,118120.88
2556,634,1,0,41,4,0.0,2,1,1,164549.74
14711,660,1,0,42,5,0.0,3,1,1,189016.24
4240,634,0,0,45,2,0.0,1,1,1,143458.31
11630,653,0,1,51,3,0.0,1,1,0,170426.65
11074,584,2,0,37,10,134171.8,4,1,1,70927.11
